Style,Name,Trajectory Type,Kalz Centrality,Global Clustering,Square Clustering,Harmonic Centrality,Betweenness Centrality,Closeness Centrality,Tonnetz,Instruments,Number Of Instr,Tempo,Time Signature 
reels,reels_simple_chords_72,Trajectory With Future,0.21449678177744658,0.2520833333333333,0.31492817833096565,10.32619047619047,0.12072155411655874,0.14617297596021,"[3, 4, 5]",[],0,146,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_73,Trajectory With Future,0.269482637981646,0.29444444444444445,0.3597690634637613,10.033333333333335,0.09261971455248766,0.21172161172161172,"[3, 4, 5]",[],0,140,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_74,Trajectory With Future,0.23741152955709094,0.27807017543859647,0.47435277141159493,9.23333333333333,0.11861861861861862,0.17870932156646444,"[2, 3, 7]",[],0,125,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_75,Trajectory With Future,0.36786793118515765,0.3055555555555556,0.637415176871364,7.0,0.09926470588235294,0.3764705882352941,"[2, 3, 7]",[],0,168,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_78,Trajectory With Future,0.19232430464843012,0.2708333333333333,0.2743078159327408,9.442857142857136,0.12210915818686402,0.13560625480645988,"[3, 4, 5]",[],0,138,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_79,Trajectory With Future,0.2541069159091227,0.2222222222222222,0.33927265169543736,7.833333333333332,0.09852216748768473,0.21120689655172414,"[3, 4, 5]",[],0,173,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_8,Trajectory With Future,0.1538469831794071,0.2631578947368421,0.2531295687388149,10.956024531024523,0.12108108108108108,0.08692063492063493,"[3, 4, 5]",[],0,233,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_80,Trajectory With Future,0.18775467644068022,0.26666666666666666,0.26402133873717726,9.552380952380947,0.11904761904761904,0.13061224489795917,"[3, 4, 5]",[],0,227,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_81,Trajectory With Future,0.18971603132335632,0.23157894736842108,0.29854043705928535,14.521825396825395,0.09996776544144968,0.12502283105022832,"[3, 4, 5]",[],0,116,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_84,Trajectory With Future,0.16728621834352192,0.2802631578947368,0.29204516608911346,11.851959151959145,0.12252252252252252,0.0921885521885522,"[3, 4, 5]",[],0,127,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_85,Trajectory With Future,0.25483151318347064,0.2738095238095238,0.3231957913094485,7.499999999999999,0.11965811965811966,0.21583652618135377,"[3, 4, 5]",[],0,150,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_86,Trajectory With Future,0.244928423932547,0.2611111111111111,0.28725580087463054,7.783333333333332,0.11822660098522167,0.20480668756530826,"[3, 4, 5]",[],0,108,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_87,Trajectory With Future,0.14067285453397055,0.25555555555555554,0.24510746467118377,11.620260295260287,0.1195097037793667,0.07475192092358778,"[3, 4, 5]",[],0,176,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_9,Trajectory With Future,0.2125148772786384,0.2833333333333333,0.31389668291481454,8.633333333333331,0.1214574898785425,0.15427350427350425,"[3, 4, 5]",[],0,192,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_90,Trajectory With Future,0.20505795923482636,0.253125,0.3546604869709107,12.702380952380947,0.13082437275985664,0.13499086950414382,"[3, 4, 5]",[],0,109,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_91,Trajectory With Future,0.18625066023656886,0.2723684210526316,0.30625138669778046,12.082186277774513,0.12324324324324325,0.09172529313232831,"[3, 4, 5]",[],0,197,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_92,Trajectory With Future,0.24763470723018777,0.236231884057971,0.32909955064116797,9.945634920634916,0.12626262626262627,0.15365079365079365,"[3, 4, 5]",[],0,180,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_93,Trajectory With Future,0.18835413524127761,0.2345679012345679,0.2848040206309066,9.821825396825389,0.11103047895500726,0.12147349505840073,"[3, 4, 5]",[],0,171,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_96,Trajectory With Future,0.20742663359712035,0.2698412698412698,0.26890528531920843,8.966666666666661,0.12195121951219512,0.1524390243902439,"[3, 4, 5]",[],0,226,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_97,Trajectory With Future,0.2959266700949483,0.2424242424242424,0.3744073449607047,6.666666666666666,0.1142857142857143,0.26455026455026454,"[3, 4, 5]",[],0,204,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_98,Trajectory With Future,0.3274750626431684,0.21296296296296294,0.3657619885561062,6.0,0.11764705882352941,0.3137254901960784,"[3, 4, 5]",[],0,132,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_99,Trajectory With Future,0.16064153411221305,0.2847222222222222,0.2956171035894665,10.865873015873005,0.12313883299798792,0.09276086627290625,"[3, 4, 5]",[],0,168,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
xmas,slip_simple_chords_1,Trajectory With Future,0.2549122562332301,0.26190476190476186,0.29523224910956664,7.499999999999999,0.11965811965811966,0.21583652618135377,"[3, 4, 5]",[],0,231,"[<music21.meter.TimeSignature 9/8>, <music21.meter.TimeSignature 9/8>]"
xmas,slip_simple_chords_2,Trajectory With Future,0.2531308151622093,0.1722222222222222,0.33670114171237403,7.449999999999999,0.1206896551724138,0.19878296146044624,"[3, 4, 5]",[],0,217,"[<music21.meter.TimeSignature 9/8>, <music21.meter.TimeSignature 9/8>]"
xmas,slip_simple_chords_3,Trajectory With Future,0.35991035481103506,0.34523809523809523,0.3998866213151927,5.0,0.05128205128205127,0.34615384615384615,"[3, 4, 5]",[],0,218,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 9/8>, <music21.meter.TimeSignature 9/8>, <music21.meter.TimeSignature 9/8>, <music21.meter.TimeSignature 9/8>]"
xmas,slip_simple_chords_6,Trajectory With Future,0.2777717842056595,0.23796296296296296,0.3508909245984529,10.66666666666667,0.09971988795518208,0.2502164502164502,"[3, 4, 5]",[],0,193,"[<music21.meter.TimeSignature 9/8>, <music21.meter.TimeSignature 9/8>]"
xmas,slip_simple_chords_7,Trajectory With Future,0.3400103565206072,0.2233333333333333,0.44523047911491853,6.833333333333333,0.12280701754385964,0.30451127819548873,"[3, 4, 5]",[],0,204,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 9/8>, <music21.meter.TimeSignature 9/8>]"
xmas,slip_simple_chords_8,Trajectory With Future,0.28252339059832515,0.17976190476190476,0.3568667939203653,8.25,0.12867996201329535,0.24074074074074073,"[3, 4, 5]",[],0,208,"[<music21.meter.TimeSignature 9/8>, <music21.meter.TimeSignature 9/8>]"
xmas,slip_simple_chords_9,Trajectory With Future,0.2444201401292398,0.2722222222222222,0.31109007854349463,7.833333333333332,0.1206896551724138,0.21120689655172414,"[3, 4, 5]",[],0,227,"[<music21.meter.TimeSignature 9/8>, <music21.meter.TimeSignature 9/8>]"
waltz,waltzes_simple_chords_1,Trajectory With Future,0.18099815160551413,0.27678571428571425,0.28415561158745184,9.921428571428564,0.12255892255892259,0.11525691699604743,"[3, 4, 5]",[],0,115,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_12,Trajectory With Future,0.15033330764349648,0.2764227642276422,0.2950665499603394,10.982850482850477,0.12345679012345678,0.07964954201513341,"[3, 4, 5]",[],0,138,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_13,Trajectory With Future,0.1665431270165684,0.2736111111111111,0.4456459938068617,14.943362193362187,0.12374020156774916,0.0977001326846528,"[3, 4, 5]",[],0,112,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_14,Trajectory With Future,0.2226801673132323,0.21666666666666667,0.3181486308338303,10.9,0.11868686868686869,0.18229755178907722,"[2, 3, 7]",[],0,124,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_15,Trajectory With Future,0.24083554661439238,0.1963768115942029,0.34863272328444284,11.700000000000003,0.09059323392656726,0.19555555555555557,"[3, 4, 5]",[],0,162,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_18,Trajectory With Future,0.1462399922201668,0.2670138888888889,0.2803468234909688,12.857850482850475,0.12362821948488242,0.07674135834636095,"[3, 4, 5]",[],0,127,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_19,Trajectory With Future,0.2885988613045769,0.3181818181818182,0.31474631630714306,6.666666666666666,0.1,0.26455026455026454,"[3, 4, 5]",[],0,110,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_2,Trajectory With Future,0.18811186377200612,0.2633333333333333,0.26037887010698196,9.567857142857136,0.12159863945578231,0.1291769455034761,"[3, 4, 5]",[],0,205,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_20,Trajectory With Future,0.26561856104205445,0.2375,0.3493348998810978,8.833333333333332,0.1039426523297491,0.22681451612903225,"[3, 4, 5]",[],0,120,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_21,Trajectory With Future,0.24995477813096328,0.2823529411764706,0.3464421579139506,9.166666666666666,0.12215909090909091,0.21548821548821548,"[3, 4, 5]",[],0,90,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_24,Trajectory With Future,0.30883203628032957,0.27499999999999997,0.35375502818437604,6.333333333333333,0.10526315789473684,0.28421052631578947,"[3, 4, 5]",[],0,168,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_25,Trajectory With Future,0.2427559249755151,0.27380952380952384,0.34097998343684044,10.816666666666668,0.09241925757169658,0.1951219512195122,"[2, 3, 7]",[],0,112,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_26,Trajectory With Future,0.301537637414408,0.3393939393939394,0.461718683471341,6.916666666666666,0.08134920634920635,0.2801120448179272,"[3, 4, 5]",[],0,123,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_27,Trajectory With Future,0.19478829953300364,0.2827586206896551,0.31450141900251255,10.61551226551226,0.12280701754385964,0.11857229280096794,"[3, 4, 5]",[],0,132,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_3,Trajectory With Future,0.1973002354912476,0.23137254901960783,0.4295667835883354,12.728571428571422,0.11420171867933061,0.12129650256181776,"[2, 3, 7]",[],0,112,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_30,Trajectory With Future,0.20518932651088426,0.2679012345679012,0.33168018511890845,11.359523809523806,0.0917277249948551,0.14831066257130318,"[3, 4, 5]",[],0,156,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_31,Trajectory With Future,0.23153498095612124,0.17666666666666664,0.2734749870355022,11.842857142857143,0.09332795888918338,0.17544928419128844,"[2, 3, 7]",[],0,124,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_32,Trajectory With Future,0.17625963721308827,0.2833333333333333,0.3115997842071485,11.833344433344429,0.12313883299798792,0.09692989397056496,"[3, 4, 5]",[],0,80,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_33,Trajectory With Future,0.20282742833891365,0.23010752688172045,0.2529299947609344,12.659523809523808,0.10126394754497076,0.13412816691505214,"[2, 3, 7]",[],0,137,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_36,Trajectory With Future,0.17982075704679149,0.28888888888888886,0.2898394168921539,11.036976911976906,0.12259615384615385,0.10229770229770231,"[3, 4, 5]",[],0,106,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_37,Trajectory With Future,0.21073626558876474,0.2994252873563219,0.3363349187541483,11.691269841269838,0.10776942355889724,0.1309941520467836,"[3, 4, 5]",[],0,106,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_38,Trajectory With Future,0.23883201162866957,0.34420289855072467,0.4957860085897335,12.083333333333337,0.11498316498316498,0.21089324618736383,"[2, 3, 7]",[],0,113,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_39,Trajectory With Future,0.19198585587045777,0.28055555555555556,0.3187142404145191,11.296428571428564,0.11601402688486265,0.1228813559322034,"[3, 4, 5]",[],0,113,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_42,Trajectory With Future,0.14595599897810524,0.2978395061728395,0.31422936009155256,13.7539294039294,0.12368482924822195,0.06963484469124172,"[3, 4, 5]",[],0,84,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_43,Trajectory With Future,0.36366754647876953,0.35714285714285715,0.3585164835164835,5.0,0.11538461538461538,0.34615384615384615,"[1, 2, 9]",[],0,120,[<music21.meter.TimeSignature 3/4>]
waltz,waltzes_simple_chords_44,Trajectory With Future,0.34122694306799606,0.26041666666666663,0.35779742917900814,5.5,0.06825396825396825,0.32666666666666666,"[3, 4, 5]",[],0,96,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_45,Trajectory With Future,0.22495139253733276,0.3055555555555555,0.2945350303014933,8.316666666666665,0.10084033613445378,0.17202380952380952,"[3, 4, 5]",[],0,106,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_48,Trajectory With Future,0.18934764116521619,0.28666666666666657,0.3085412646764059,11.454761904761897,0.12302746931618935,0.12726997578692495,"[3, 4, 5]",[],0,120,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_49,Trajectory With Future,0.3599103548110351,0.34523809523809523,0.39988662131519276,5.0,0.05128205128205127,0.34615384615384615,"[3, 4, 5]",[],0,132,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_50,Trajectory With Future,0.22615906848802328,0.24666666666666665,0.2635347729566976,11.483333333333333,0.11947278911564625,0.16326530612244897,"[2, 3, 7]",[],0,120,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_51,Trajectory With Future,0.19180561344587801,0.2798850574712644,0.30001530525684217,11.020238095238089,0.12312030075187969,0.12391338707128179,"[3, 4, 5]",[],0,120,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_6,Trajectory With Future,0.22195790919607888,0.3060606060606061,0.34259354293912286,9.666666666666663,0.11517165005537099,0.15539112050739956,"[3, 4, 5]",[],0,192,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_7,Trajectory With Future,0.22348015121303136,0.19999999999999998,0.3187484785805785,12.459523809523809,0.09078374455732947,0.16352201257861634,"[2, 3, 7]",[],0,111,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_8,Trajectory With Future,0.34029380836745643,0.1933333333333333,0.4415311753574402,7.0,0.07504873294346978,0.32793522267206476,"[2, 3, 7]",[],0,115,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
waltz,waltzes_simple_chords_9,Trajectory With Future,0.18734546127307958,0.22222222222222218,0.2794660740871095,10.028571428571421,0.11973875181422351,0.12754716981132075,"[3, 4, 5]",[],0,138,"[<music21.meter.TimeSignature 3/4>, <music21.meter.TimeSignature 3/4>]"
xmas,xmas_simple_chords_1,Trajectory With Future,0.2764969913034161,0.19555555555555557,0.3056433951240537,8.75,0.07719329110954727,0.2413793103448276,"[2, 3, 7]",[],0,120,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
xmas,xmas_simple_chords_12,Trajectory With Future,0.26240994702096726,0.3076923076923077,0.31373463217166503,7.249999999999999,0.11666666666666667,0.2304,"[3, 4, 5]",[],0,135,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
xmas,xmas_simple_chords_13,Trajectory With Future,0.3339186136203432,0.23166666666666663,0.41701110979028594,6.833333333333333,0.11208576998050682,0.30451127819548873,"[3, 4, 5]",[],0,176,"[<music21.meter.TimeSignature 6/8>, <music21.meter.TimeSignature 6/8>]"
xmas,xmas_simple_chords_2,Trajectory With Future,0.19671404915640095,0.2753623188405797,0.2824477479404598,9.266666666666662,0.11818181818181818,0.14152046783625732,"[3, 4, 5]",[],0,120,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
